lat,long,subbasin
45.9468,-83.6573,0a
45.947,-83.6443,0a
45.9472,-83.6313,0a
45.9474,-83.6183,0a
45.9564,-83.6186,0a
45.9567,-83.6056,0a
45.9476,-83.6053,0a
45.9386,-83.6051,0a
45.9384,-83.618,0a
45.9294,-83.6177,0a
45.9296,-83.6048,0a
45.9386,-83.6051,0a
45.9388,-83.5921,0a
45.9298,-83.5918,0a
45.9208,-83.5915,0a
45.921,-83.5785,0a
45.9212,-83.5655,0a
45.9214,-83.5526,0a
45.9216,-83.5396,0a
45.9125,-83.5393,0a
45.9127,-83.5263,0a
45.9218,-83.5266,0a
45.922,-83.5136,0a
45.9222,-83.5007,0a
45.9131,-83.5004,0a
45.9133,-83.4874,0a
45.9043,-83.4871,0a
45.9045,-83.4742,0a
45.8955,-83.4739,0a
45.8864,-83.4736,0a
45.8866,-83.4606,0a
45.8868,-83.4477,0a
45.8958,-83.4479,0a
45.896,-83.435,0a
45.887,-83.4347,0a
45.8872,-83.4217,0a
45.8782,-83.4215,0a
45.8783,-83.4085,0a
45.8693,-83.4083,0a
45.8695,-83.3953,0a
45.8697,-83.3823,0a
45.8607,-83.3821,0a
45.8608,-83.3691,0a
45.861,-83.3561,0a
45.852,-83.3559,0a
45.8522,-83.3429,0a
45.8523,-83.33,0a
45.8614,-83.3302,0a
45.8615,-83.3173,0a
45.8617,-83.3043,0a
45.8707,-83.3045,0a
45.8709,-83.2916,0a
45.8711,-83.2786,0a
45.8801,-83.2789,0a
45.8891,-83.2791,0a
45.8982,-83.2793,0a
45.8983,-83.2664,0a
45.8985,-83.2534,0a
45.8987,-83.2404,0a
45.8988,-83.2275,0a
45.899,-83.2145,0a
45.89,-83.2143,0a
45.8809,-83.214,0a
45.8811,-83.2011,0a
45.8721,-83.2008,0a
45.8722,-83.1879,0a
45.8724,-83.1749,0a
45.8725,-83.1619,0a
45.8635,-83.1617,0a
45.8637,-83.1487,0a
45.8638,-83.1358,0a
45.864,-83.1228,0a
45.8641,-83.1099,0a
45.8731,-83.1101,0a
45.8733,-83.0971,0a
45.8734,-83.0841,0a
45.8644,-83.0839,0a
45.8646,-83.071,0a
45.8555,-83.0708,0a
45.8557,-83.0578,0a
45.8467,-83.0576,0a
45.8468,-83.0446,0a
45.8378,-83.0444,0a
45.8379,-83.0315,0a
45.8469,-83.0317,0a
45.8471,-83.0187,0a
45.8472,-83.0058,0a
45.8382,-83.0056,0a
45.8383,-82.9926,0a
45.8293,-82.9924,0a
45.8294,-82.9794,0a
45.8204,-82.9793,0a
45.8205,-82.9663,0a
45.8296,-82.9665,0a
45.8297,-82.9535,0a
45.8298,-82.9406,0a
45.8389,-82.9408,0a
45.839,-82.9278,0a
45.83,-82.9276,0a
45.8209,-82.9274,0a
45.8208,-82.9404,0a
45.8118,-82.9402,0a
45.8119,-82.9273,0a
45.8209,-82.9274,0a
45.8211,-82.9145,0a
45.8212,-82.9015,0a
45.8122,-82.9014,0a
45.8031,-82.9012,0a
45.8033,-82.8882,0a
45.8034,-82.8753,0a
45.8035,-82.8623,0a
45.7945,-82.8621,0a
45.7946,-82.8492,0a
45.7947,-82.8363,0a
45.8037,-82.8364,0a
45.8039,-82.8235,0a
45.8129,-82.8236,0a
45.813,-82.8107,0a
45.804,-82.8105,0a
45.8041,-82.7976,0a
45.7951,-82.7974,0a
45.7952,-82.7845,0a
45.7953,-82.7715,0a
45.7954,-82.7586,0a
45.7864,-82.7584,0a
45.7865,-82.7455,0a
45.7775,-82.7453,0a
45.7776,-82.7324,0a
45.7866,-82.7325,0a
45.7867,-82.7196,0a
45.7957,-82.7197,0a
45.7958,-82.7068,0a
45.7868,-82.7066,0a
45.7778,-82.7065,0a
45.7779,-82.6935,0a
45.778,-82.6806,0a
45.787,-82.6807,0a
45.7871,-82.6678,0a
45.7872,-82.6548,0a
45.7782,-82.6547,0a
45.7783,-82.6418,0a
45.7692,-82.6416,0a
45.7693,-82.6287,0a
45.7603,-82.6285,0a
45.7604,-82.6156,0a
45.7605,-82.6027,0a
45.7606,-82.5897,0a
45.7607,-82.5768,0a
45.7516,-82.5766,0a
45.7517,-82.5637,0a
45.7518,-82.5508,0a
45.7609,-82.5509,0a
45.7609,-82.538,0a
45.7519,-82.5378,0a
45.752,-82.5249,0a
45.7521,-82.512,0a
45.7522,-82.499,0a
45.7431,-82.4989,0a
45.7432,-82.486,0a
45.7342,-82.4859,0a
45.7252,-82.4857,0a
45.7252,-82.4728,0a
45.7253,-82.4599,0a
45.7163,-82.4598,0a
45.7072,-82.4597,0a
45.7073,-82.4467,0a
45.6983,-82.4466,0a
45.6984,-82.4337,0a
45.6984,-82.4208,0a
45.6985,-82.4078,0a
45.6986,-82.3949,0a
45.7076,-82.395,0a
45.7077,-82.3821,0a
45.6986,-82.382,0a
45.6987,-82.3691,0a
45.6988,-82.3561,0a
45.6988,-82.3432,0a
45.6989,-82.3303,0a
45.6899,-82.3302,0a
45.6899,-82.3173,0a
45.69,-82.3044,0a
45.681,-82.3043,0a
45.681,-82.2914,0a
45.672,-82.2913,0a
45.6721,-82.2783,0a
45.663,-82.2783,0a
45.6631,-82.2654,0a
45.6721,-82.2654,0a
45.6722,-82.2525,0a
45.6631,-82.2524,0a
45.6541,-82.2524,0a
45.6542,-82.2394,0a
45.6451,-82.2394,0a
45.6452,-82.2265,0a
45.6452,-82.2135,0a
45.6453,-82.2006,0a
45.6362,-82.2006,0a
45.6363,-82.1877,0a
45.6273,-82.1876,0a
45.6273,-82.1747,0a
45.6183,-82.1746,0a
45.6183,-82.1617,0a
45.6184,-82.1488,0a
45.6093,-82.1487,0a
45.6094,-82.1358,0a
45.6094,-82.1229,0a
45.6004,-82.1229,0a
45.6004,-82.11,0a
45.6005,-82.0971,0a
45.6005,-82.0842,0a
45.6005,-82.0713,0a
45.5915,-82.0712,0a
45.5915,-82.0841,0a
45.5914,-82.097,0a
45.5824,-82.097,0a
45.5824,-82.0841,0a
45.5825,-82.0712,0a
45.5825,-82.0583,0a
45.5735,-82.0582,0a
45.5644,-82.0582,0a
45.5645,-82.0453,0a
45.5645,-82.0324,0a
45.5645,-82.0195,0a
45.5645,-82.0066,0a
45.5646,-81.9937,0a
45.5646,-81.9808,0a
45.5556,-81.9808,0a
45.5556,-81.9679,0a
45.5556,-81.955,0a
45.5466,-81.955,0a
45.5466,-81.9421,0a
45.5466,-81.9292,0a
45.5556,-81.9292,0a
45.5647,-81.9292,0a
45.5647,-81.9163,0a
45.5647,-81.9034,0a
45.5557,-81.9034,0a
45.5466,-81.9034,0a
45.5467,-81.8905,0a
45.5376,-81.8905,0a
45.5376,-81.8776,0a
45.5376,-81.8647,0a
45.5286,-81.8647,0a
45.5286,-81.8518,0a
45.5286,-81.8389,0a
45.5286,-81.826,0a
45.5286,-81.8132,0a
45.5286,-81.8003,0a
45.5286,-81.7874,0a
45.5196,-81.7874,0a
45.5196,-81.7745,0a
45.5106,-81.7745,0a
45.5106,-81.7874,0a
45.5106,-81.8003,0a
45.5016,-81.8003,0a
45.4925,-81.8003,0a
45.4835,-81.8003,0a
45.4835,-81.8131,0a
45.4745,-81.8131,0a
45.4745,-81.8003,0a
45.4654,-81.8003,0a
45.4564,-81.8002,0a
45.4564,-81.7874,0a
45.4474,-81.7874,0a
45.4474,-81.7745,0a
45.4384,-81.7745,0a
45.4384,-81.7616,0a
45.4293,-81.7617,0a
45.4293,-81.7488,0a
45.4203,-81.7488,0a
45.4203,-81.7359,0a
45.4113,-81.7359,0a
45.4022,-81.7359,0a
45.3932,-81.736,0a
45.3842,-81.736,0a
45.3751,-81.736,0a
45.3661,-81.736,0a
45.3571,-81.736,0a
45.3481,-81.736,0a
45.339,-81.736,0a
45.33,-81.736,0a
45.321,-81.736,0a
45.3119,-81.736,0a
45.3029,-81.736,0a
45.2939,-81.7361,0a
45.2849,-81.7361,0a
45.2758,-81.7361,0a
45.2668,-81.7361,0a
45.2578,-81.7361,0a
45.2578,-81.7233,0a
45.2487,-81.7233,0a
45.2487,-81.7104,0a
45.2397,-81.7105,0a
45.2397,-81.6976,0a
45.2307,-81.6977,0a
45.2216,-81.6977,0a
45.2216,-81.6848,0a
45.2126,-81.6849,0a
45.2126,-81.672,0a
45.2036,-81.6721,0a
45.2035,-81.6593,0a
45.2035,-81.6464,0a
45.2035,-81.6336,0a
45.1945,-81.6337,0a
45.1945,-81.6208,0a
45.1944,-81.608,0a
45.1944,-81.5952,0a
45.1944,-81.5824,0a
45.1944,-81.5696,0a
45.2034,-81.5696,0a
45.2034,-81.5567,0a
45.1944,-81.5568,0a
45.1853,-81.5568,0a
45.1763,-81.5569,0a
45.1763,-81.5697,0a
45.1673,-81.5697,0a
45.1583,-81.5697,0a
45.1582,-81.5569,0a
45.1582,-81.5441,0a
45.1492,-81.5442,0a
45.1402,-81.5442,0a
45.1311,-81.5442,0a
45.1311,-81.5314,0a
45.1311,-81.5186,0a
45.122,-81.5187,0a
45.122,-81.5059,0a
45.113,-81.5059,0a
45.1129,-81.4931,0a
45.1039,-81.4932,0a
45.0949,-81.4932,0a
45.0859,-81.4933,0a
45.0858,-81.4805,0a
45.0768,-81.4806,0a
45.0768,-81.4678,0a
45.0677,-81.4678,0a
45.0587,-81.4679,0a
45.0587,-81.4551,0a
45.0586,-81.4423,0a
45.0496,-81.4424,0a
45.0406,-81.4424,0a
45.0405,-81.4296,0a
45.0315,-81.4297,0a
45.0225,-81.4298,0a
45.0135,-81.4298,0a
45.0134,-81.417,0a
45.0044,-81.4171,0a
44.9954,-81.4172,0a
44.9953,-81.4044,0a
44.9863,-81.4044,0a
44.9773,-81.4045,0a
44.9772,-81.3917,0a
44.9862,-81.3917,0a
44.9953,-81.3916,0a
45.0043,-81.3916,0a
45.0043,-81.3788,0a
44.9952,-81.3789,0a
44.9862,-81.3789,0a
44.9862,-81.3662,0a
44.9952,-81.3661,0a
45.0042,-81.366,0a
45.0042,-81.3533,0a
44.9951,-81.3533,0a
44.9951,-81.3406,0a
44.9861,-81.3406,0a
44.977,-81.3407,0a
44.968,-81.3408,0a
44.9679,-81.328,0a
44.9589,-81.3281,0a
44.959,-81.3408,0a
44.9499,-81.3409,0a
44.9409,-81.341,0a
44.9319,-81.3411,0a
44.9229,-81.3411,0a
44.9138,-81.3412,0a
44.9138,-81.3284,0a
44.9048,-81.3285,0a
44.8957,-81.3286,0a
44.8867,-81.3287,0a
44.8866,-81.3159,0a
44.8776,-81.316,0a
44.8686,-81.3161,0a
44.8685,-81.3033,0a
44.8776,-81.3033,0a
44.8775,-81.2905,0a
44.8685,-81.2906,0a
44.8595,-81.3034,0a
44.8776,-81.3033,0a
44.8775,-81.2905,0a
44.8685,-81.2906,0a
44.8685,-81.3033,0a
44.8595,-81.3034,0a
44.8505,-81.3035,0a
44.8504,-81.2907,0a
44.8414,-81.2908,0a
44.8324,-81.2909,0a
44.8323,-81.2782,0a
44.8323,-81.2654,0a
44.8232,-81.2655,0a
44.8142,-81.2656,0a
44.8141,-81.2529,0a
44.8051,-81.253,0a
44.8052,-81.2657,0a
44.7961,-81.2658,0a
44.7871,-81.2659,0a
44.7871,-81.2531,0a
44.778,-81.2532,0a
44.769,-81.2533,0a
44.76,-81.2534,0a
44.7509,-81.2535,0a
44.7419,-81.2535,0a
44.7329,-81.2536,0a
44.7239,-81.2537,0a
44.7148,-81.2538,0a
44.7058,-81.2539,0a
44.7059,-81.2666,0a
44.6968,-81.2667,0a
44.6878,-81.2668,0a
44.6788,-81.2668,0a
44.6697,-81.2669,0a
44.6697,-81.2542,0a
44.6607,-81.2543,0a
44.6606,-81.2416,0a
44.6516,-81.2417,0a
44.6425,-81.2418,0a
44.6335,-81.2419,0a
44.6245,-81.242,0a
44.6155,-81.242,0a
44.6155,-81.2547,0a
44.6065,-81.2548,0a
44.5975,-81.2549,0a
44.5975,-81.2676,0a
44.5885,-81.2676,0a
44.5795,-81.2677,0a
44.5795,-81.2804,0a
44.5705,-81.2805,0a
44.5615,-81.2806,0a
44.5615,-81.2932,0a
44.5525,-81.2933,0a
44.5526,-81.306,0a
44.5435,-81.3061,0a
44.5436,-81.3187,0a
44.5345,-81.3188,0a
44.5346,-81.3315,0a
44.5256,-81.3315,0a
44.5165,-81.3316,0a
44.5166,-81.3443,0a
44.5076,-81.3443,0a
44.4985,-81.3444,0a
44.4986,-81.3571,0a
44.4896,-81.3571,0a
44.4805,-81.3572,0a
44.4715,-81.3573,0a
44.4715,-81.3699,0a
44.4625,-81.37,0a
44.4535,-81.37,0a
44.4445,-81.3701,0a
44.4445,-81.3828,0a
44.4355,-81.3828,0a
44.4355,-81.3955,0a
44.4265,-81.3955,0a
44.4265,-81.4082,0a
44.4266,-81.4208,0a
44.4266,-81.4334,0a
44.4267,-81.4461,0a
44.4267,-81.4587,0a
44.4177,-81.4588,0a
44.4177,-81.4714,0a
44.4087,-81.4715,0a
44.4087,-81.4841,0a
44.3997,-81.4842,0a
44.3907,-81.4842,0a
44.3907,-81.4968,0a
44.3817,-81.4969,0a
44.3817,-81.5095,0a
44.3727,-81.5096,0a
44.3727,-81.5222,0a
44.3637,-81.5222,0a
44.3546,-81.5223,0a
44.3456,-81.5223,0a
44.3456,-81.5349,0a
44.3457,-81.5476,0a
44.3366,-81.5476,0a
44.3367,-81.5602,0a
44.3367,-81.5728,0a
44.3277,-81.5729,0a
44.3186,-81.5729,0a
44.3096,-81.5729,0a
44.3006,-81.573,0a
44.3006,-81.5604,0a
44.2915,-81.5604,0a
44.2915,-81.573,0a
44.2825,-81.573,0a
44.2735,-81.5731,0a
44.2645,-81.5731,0a
44.2554,-81.5731,0a
44.2464,-81.5732,0a
44.2464,-81.5858,0a
44.2374,-81.5858,0a
44.2284,-81.5858,0a
44.2193,-81.5859,0a
44.2103,-81.5859,0a
44.2103,-81.5985,0a
44.2013,-81.5985,0a
44.1923,-81.5986,0a
44.1923,-81.6112,0a
44.1833,-81.6112,0a
44.1742,-81.6112,0a
44.1652,-81.6112,0a
44.1652,-81.6238,0a
44.1562,-81.6238,0a
44.1562,-81.6364,0a
44.1472,-81.6365,0a
44.1472,-81.649,0a
44.1472,-81.6616,0a
44.1382,-81.6616,0a
44.1292,-81.6617,0a
44.1292,-81.6742,0a
44.1202,-81.6743,0a
44.1202,-81.6868,0a
44.1111,-81.6868,0a
44.1111,-81.6994,0a
44.1021,-81.6994,0a
44.1021,-81.712,0a
44.0931,-81.712,0a
44.0841,-81.712,0a
44.0841,-81.7246,0a
44.0751,-81.7246,0a
44.066,-81.7246,0a
44.066,-81.7121,0a
44.057,-81.7121,0a
44.048,-81.7121,0a
44.048,-81.6995,0a
44.0389,-81.6995,0a
44.0299,-81.6995,0a
44.0209,-81.6996,0a
44.0118,-81.6996,0a
44.0028,-81.6996,0a
43.9938,-81.6996,0a
43.9848,-81.6996,0a
43.9757,-81.6996,0a
43.9667,-81.6996,0a
43.9577,-81.6997,0a
43.9486,-81.6997,0a
43.9396,-81.6997,0a
43.9306,-81.6997,0a
43.9306,-81.6872,0a
43.9215,-81.6872,0a
43.9125,-81.6872,0a
43.9035,-81.6872,0a
43.8945,-81.6872,0a
43.8854,-81.6872,0a
43.8764,-81.6873,0a
43.8764,-81.6998,0a
43.8674,-81.6998,0a
43.8674,-81.6873,0a
43.8583,-81.6873,0a
43.8493,-81.6873,0a
43.8403,-81.6873,0a
43.8313,-81.6873,0a
43.8313,-81.6998,0a
43.8222,-81.6999,0a
43.8132,-81.6999,0a
43.8042,-81.6999,0a
43.7952,-81.6999,0a
43.7951,-81.6874,0a
43.7861,-81.6874,0a
43.7771,-81.6874,0a
43.7681,-81.6874,0a
43.759,-81.6875,0a
43.759,-81.7,0a
43.75,-81.7,0a
43.741,-81.7,0a
43.732,-81.7,0a
43.7229,-81.7,0a
43.7139,-81.7,0a
43.7049,-81.7,0a
43.6958,-81.7,0a
43.6868,-81.7001,0a
43.6778,-81.7001,0a
43.6778,-81.6876,0a
43.6688,-81.6876,0a
43.6597,-81.6876,0a
43.6507,-81.6876,0a
43.6417,-81.6877,0a
43.6326,-81.6877,0a
43.6236,-81.6877,0a
43.6146,-81.6877,0a
43.6056,-81.6877,0a
43.5965,-81.6877,0a
43.5875,-81.6877,0a
43.5785,-81.6878,0a
43.5785,-81.6753,0a
43.5694,-81.6753,0a
43.5604,-81.6753,0a
43.5514,-81.6753,0a
43.5423,-81.6754,0a
43.5333,-81.6754,0a
43.5243,-81.6754,0a
43.5153,-81.6754,0a
43.5153,-81.6879,0a
43.5062,-81.6879,0a
43.4972,-81.6879,0a
43.4882,-81.6879,0a
43.4792,-81.6879,0a
43.4701,-81.6879,0a
43.4611,-81.688,0a
43.4521,-81.688,0a
43.443,-81.688,0a
43.434,-81.688,0a
43.425,-81.688,0a
43.416,-81.688,0a
43.4069,-81.6881,0a
43.3979,-81.6881,0a
43.3889,-81.6881,0a
43.3798,-81.6881,0a
43.3708,-81.6881,0a
43.3618,-81.6881,0a
43.3618,-81.7005,0a
43.3528,-81.7006,0a
43.3437,-81.7006,0a
43.3437,-81.713,0a
43.3347,-81.713,0a
43.3347,-81.7254,0a
43.3257,-81.7254,0a
43.3257,-81.7378,0a
43.3167,-81.7378,0a
43.3167,-81.7502,0a
43.3077,-81.7503,0a
43.2986,-81.7503,0a
43.2986,-81.7627,0a
43.2986,-81.7751,0a
43.2896,-81.7751,0a
43.2896,-81.7875,0a
43.2806,-81.7875,0a
43.2806,-81.7999,0a
43.2715,-81.7999,0a
43.2715,-81.8123,0a
43.2625,-81.8123,0a
43.2625,-81.8247,0a
43.2535,-81.8247,0a
43.2535,-81.8371,0a
43.2535,-81.8495,0a
43.2444,-81.8494,0a
43.2444,-81.8618,0a
43.2354,-81.8618,0a
43.2354,-81.8742,0a
43.2354,-81.8866,0a
43.2264,-81.8866,0a
43.2264,-81.899,0a
43.2263,-81.9114,0a
43.2173,-81.9114,0a
43.2173,-81.9238,0a
43.2173,-81.9361,0a
43.2173,-81.9485,0a
43.2082,-81.9485,0a
43.2082,-81.9609,0a
43.2082,-81.9733,0a
43.2172,-81.9733,0a
43.2172,-81.9857,0a
43.2172,-81.9981,0a
43.2082,-81.9981,0a
43.1991,-81.998,0a
43.1901,-81.998,0a
43.1901,-81.9856,0a
43.1811,-81.9856,0a
43.1811,-81.998,0a
43.172,-81.9979,0a
43.172,-82.0103,0a
43.163,-82.0103,0a
43.154,-82.0102,0a
43.1539,-82.0226,0a
43.1449,-82.0226,0a
43.1449,-82.035,0a
43.1359,-82.0349,0a
43.1358,-82.0473,0a
43.1268,-82.0473,0a
43.1268,-82.0596,0a
43.1177,-82.0596,0a
43.1087,-82.0595,0a
43.1087,-82.0719,0a
43.1087,-82.0843,0a
43.0996,-82.0842,0a
43.0996,-82.0966,0a
43.0906,-82.0966,0a
43.0905,-82.1089,0a
43.0815,-82.1089,0a
43.0815,-82.1212,0a
43.0724,-82.1212,0a
43.0634,-82.1211,0a
43.0634,-82.1335,0a
43.0633,-82.1459,0a
43.0543,-82.1458,0a
43.0543,-82.1582,0a
43.0542,-82.1705,0a
43.0452,-82.1705,0a
43.0452,-82.1828,0a
43.0361,-82.1827,0a
43.0361,-82.1951,0a
43.0361,-82.2075,0a
43.036,-82.2198,0a
43.036,-82.2322,0a
43.0359,-82.2445,0a
43.0269,-82.2444,0a
43.0268,-82.2568,0a
43.0268,-82.2691,0a
43.0267,-82.2815,0a
43.0267,-82.2938,0a
43.0266,-82.3062,0a
43.0266,-82.3185,0a
43.0175,-82.3185,0a
43.0175,-82.3308,0a
43.0174,-82.3432,0a
43.0174,-82.3555,0a
43.0173,-82.3679,0a
43.0172,-82.3802,0a
43.0082,-82.3801,0a
42.9992,-82.38,0a
42.9991,-82.3924,0a
45.835,-84.6906,1
45.844,-84.6911,1
45.8437,-84.7041,1
45.8527,-84.7045,1
45.8524,-84.7175,1
45.8614,-84.718,1
45.8704,-84.7184,1
45.8701,-84.7314,1
45.8791,-84.7319,1
45.8788,-84.7448,1
45.8784,-84.7578,1
45.8875,-84.7583,1
45.8871,-84.7712,1
45.8868,-84.7842,1
45.8958,-84.7847,1
45.8955,-84.7977,1
45.9045,-84.7981,1
45.9135,-84.7986,1
45.9225,-84.7991,1
45.9315,-84.7996,1
45.9312,-84.8126,1
45.9402,-84.8131,1
45.9492,-84.8136,1
45.9496,-84.8006,1
45.9586,-84.8011,1
45.9676,-84.8016,1
45.9766,-84.8021,1
45.9856,-84.8026,1
45.9853,-84.8155,1
45.9943,-84.816,1
45.994,-84.829,1
46.003,-84.8295,1
46.0026,-84.8425,1
46.0116,-84.843,1
46.0113,-84.856,1
46.0109,-84.869,1
46.02,-84.8695,1
46.029,-84.87,1
46.0286,-84.883,1
46.0283,-84.896,1
46.0373,-84.8965,1
46.0369,-84.9095,1
46.046,-84.91,1
46.0456,-84.923,1
46.0452,-84.936,1
46.0543,-84.9365,1
46.0539,-84.9495,1
46.0535,-84.9625,1
46.0626,-84.963,1
46.0622,-84.976,1
46.0712,-84.9765,1
46.0709,-84.9895,1
46.0705,-85.0025,1
46.0795,-85.0031,1
46.0791,-85.0161,1
46.0882,-85.0166,1
46.0878,-85.0296,1
46.0874,-85.0426,1
46.0964,-85.0431,1
46.1054,-85.0437,1
46.1051,-85.0567,1
46.1141,-85.0572,1
46.1137,-85.0702,1
46.1227,-85.0708,1
46.1317,-85.0713,1
46.1314,-85.0843,1
46.131,-85.0973,1
46.14,-85.0979,1
46.1396,-85.1109,1
46.1486,-85.1114,1
46.149,-85.0984,1
46.158,-85.099,1
46.1577,-85.112,1
46.1667,-85.1125,1
46.1663,-85.1256,1
46.1753,-85.1261,1
46.1757,-85.1131,1
46.1761,-85.1001,1
46.1851,-85.1006,1
46.1855,-85.0876,1
46.1858,-85.0745,1
46.1862,-85.0615,1
46.1866,-85.0485,1
46.1956,-85.049,1
46.2046,-85.0495,1
46.205,-85.0365,1
46.214,-85.037,1
46.2143,-85.024,1
46.2234,-85.0245,1
46.2237,-85.0115,1
46.2327,-85.012,1
46.2331,-84.999,1
46.2421,-84.9995,1
46.2425,-84.9865,1
46.2515,-84.987,1
46.2605,-84.9875,1
46.2609,-84.9745,1
46.2699,-84.975,1
46.2703,-84.962,1
46.2793,-84.9625,1
46.2796,-84.9494,1
46.2886,-84.9499,1
46.289,-84.9369,1
46.2894,-84.9238,1
46.2984,-84.9244,1
46.3074,-84.9249,1
46.3077,-84.9118,1
46.3081,-84.8987,1
46.3171,-84.8993,1
46.3175,-84.8862,1
46.3178,-84.8731,1
46.3268,-84.8736,1
46.3272,-84.8606,1
46.3275,-84.8475,1
46.3279,-84.8345,1
46.3282,-84.8214,1
46.3286,-84.8083,1
46.3289,-84.7953,1
46.3293,-84.7822,1
46.3383,-84.7827,1
46.3386,-84.7696,1
46.339,-84.7565,1
46.3299,-84.7561,1
46.3303,-84.743,1
46.3213,-84.7425,1
46.3216,-84.7294,1
46.3126,-84.729,1
46.3036,-84.7285,1
46.3039,-84.7154,1
46.2949,-84.7149,1
46.2952,-84.7019,1
46.2862,-84.7014,1
46.2865,-84.6883,1
46.2869,-84.6753,1
46.2959,-84.6758,1
46.2962,-84.6627,1
46.2965,-84.6496,1
46.2968,-84.6366,1
46.2878,-84.6361,1
46.2882,-84.6231,1
46.2885,-84.61,1
46.2888,-84.5969,1
46.2798,-84.5965,1
46.2801,-84.5834,1
46.2711,-84.583,1
46.2714,-84.5699,1
46.2624,-84.5695,1
46.2534,-84.569,1
46.2537,-84.5559,1
46.2447,-84.5555,1
46.2356,-84.555,1
46.2266,-84.5546,1
46.2176,-84.5541,1
46.2086,-84.5537,1
46.1996,-84.5532,1
46.1905,-84.5528,1
46.1815,-84.5523,1
46.1725,-84.5519,1
46.1728,-84.5388,1
46.1638,-84.5384,1
46.1548,-84.5379,1
46.1458,-84.5375,1
46.1368,-84.537,1
46.1371,-84.524,1
46.128,-84.5236,1
46.119,-84.5231,1
46.11,-84.5227,1
46.101,-84.5222,1
46.1013,-84.5092,1
46.0923,-84.5088,1
46.0926,-84.4957,1
46.0836,-84.4953,1
46.0839,-84.4823,1
46.0842,-84.4693,1
46.0752,-84.4688,1
46.0755,-84.4558,1
46.0665,-84.4554,1
46.0668,-84.4424,1
46.0577,-84.442,1
46.058,-84.429,1
46.0583,-84.416,1
46.0586,-84.403,1
46.0676,-84.4034,1
46.0679,-84.3904,1
46.0682,-84.3774,1
46.0685,-84.3644,1
46.0688,-84.3514,1
46.0691,-84.3384,1
46.0601,-84.3379,1
46.0604,-84.3249,1
46.0607,-84.3119,1
46.0516,-84.3115,1
46.0519,-84.2985,1
46.0522,-84.2855,1
46.0432,-84.2851,1
46.0435,-84.2721,1
46.0438,-84.2591,1
46.0347,-84.2587,1
46.035,-84.2457,1
46.0353,-84.2327,1
46.0356,-84.2197,1
46.0446,-84.2201,1
46.0449,-84.2071,1
46.0451,-84.1941,1
46.0454,-84.1811,1
46.0457,-84.1681,1
46.046,-84.1551,1
46.055,-84.1555,1
46.0552,-84.1425,1
46.0555,-84.1295,1
46.0645,-84.1299,1
46.0648,-84.1168,1
46.0651,-84.1038,1
46.0653,-84.0908,1
46.0563,-84.0905,1
46.0566,-84.0775,1
46.0568,-84.0644,1
46.0478,-84.0641,1
46.0388,-84.0637,1
46.0297,-84.0633,1
46.0207,-84.063,1
46.021,-84.05,1
46.012,-84.0496,1
46.0029,-84.0492,1
46.0032,-84.0362,1
46.0035,-84.0232,1
45.9944,-84.0229,1
45.9947,-84.0099,1
46.0037,-84.0102,1
46.004,-83.9973,1
46.013,-83.9976,1
46.0132,-83.9846,1
46.0135,-83.9716,1
46.0045,-83.9713,1
46.0047,-83.9583,1
46.0049,-83.9453,1
45.9959,-83.9449,1
45.9962,-83.9319,1
45.9964,-83.9189,1
45.9874,-83.9186,1
45.9876,-83.9056,1
45.9879,-83.8926,1
45.9788,-83.8923,1
45.9698,-83.8919,1
45.9696,-83.9049,1
45.9693,-83.9179,1
45.9691,-83.9309,1
45.9689,-83.9439,1
45.9686,-83.9569,1
45.9684,-83.9698,1
45.9593,-83.9695,1
45.9591,-83.9825,1
45.9501,-83.9821,1
45.9498,-83.9951,1
45.9588,-83.9955,1
45.9586,-84.0084,1
45.9583,-84.0214,1
45.9581,-84.0344,1
45.9671,-84.0348,1
45.9669,-84.0478,1
45.9666,-84.0607,1
45.9663,-84.0737,1
45.9661,-84.0867,1
45.9751,-84.0879,1
45.9748,-84.1001,1
45.9746,-84.113,1
45.9743,-84.126,1
45.9741,-84.139,1
45.9738,-84.152,1
45.9735,-84.165,1
45.9732,-84.178,1
45.973,-84.191,1
45.982,-84.1914,1
45.9817,-84.2043,1
45.9814,-84.2173,1
45.9812,-84.2303,1
45.9809,-84.2433,1
45.9806,-84.2563,1
45.9803,-84.2693,1
45.9713,-84.2689,1
45.971,-84.2818,1
45.9801,-84.2823,1
45.9891,-84.2827,1
45.9888,-84.2956,1
45.9978,-84.2961,1
45.9975,-84.309,1
45.9972,-84.322,1
45.997,-84.335,1
45.9879,-84.3346,1
45.9876,-84.3476,1
45.9786,-84.3472,1
45.9783,-84.3602,1
45.9693,-84.3597,1
45.969,-84.3727,1
45.96,-84.3723,1
45.9603,-84.3593,1
45.9606,-84.3463,1
45.9516,-84.3459,1
45.9519,-84.333,1
45.9428,-84.3325,1
45.9338,-84.3321,1
45.9335,-84.3451,1
45.9332,-84.3581,1
45.9423,-84.3585,1
45.942,-84.3715,1
45.9329,-84.371,1
45.9327,-84.384,1
45.9417,-84.3844,1
45.9414,-84.3974,1
45.9504,-84.3978,1
45.9501,-84.4108,1
45.9591,-84.4113,1
45.9594,-84.3983,1
45.9684,-84.3987,1
45.9775,-84.3991,1
45.9778,-84.3861,1
45.978,-84.3732,1
45.9783,-84.3602,1
45.9874,-84.3606,1
